index, time in ns
1, 30378042
2, 2596167
3, 2032083
4, 1863334
5, 1178791
6, 1297125
7, 1362209
8, 1327458
9, 867125
10, 887417
11, 912708
12, 946042
13, 880708
14, 920375
15, 937834
16, 877709
17, 879792
18, 930083
19, 912208
20, 1243667
21, 800292
22, 934333
23, 952708
24, 916041
25, 991125
26, 915000
27, 952500
28, 908750
29, 951750
30, 903417
31, 910125
32, 901375
33, 893208
34, 906167
35, 880583
36, 1142875
37, 844625
38, 902208
39, 839375
40, 5729000
41, 651833
42, 613209
43, 586042
44, 589084
45, 581833
46, 601375
47, 580750
48, 581750
49, 585709
50, 580916
51, 610500
52, 592416
53, 632750
54, 582292
55, 644541
56, 583334
57, 612625
58, 587083
59, 591292
60, 582416
61, 668584
62, 611500
63, 595791
64, 915750
65, 608375
66, 614917
67, 585000
68, 631125
69, 583625
70, 660375
71, 600708
72, 625625
73, 599875
74, 606750
75, 601500
76, 601291
77, 599709
78, 611584
79, 594334
80, 583750
81, 607750
82, 581458
83, 748666
84, 858458
85, 907709
86, 861792
87, 873042
88, 885208
89, 862959
90, 847875
91, 843958
92, 845209
93, 840083
94, 847250
95, 856083
96, 863833
97, 853583
98, 884334
99, 838709
100, 887167
101, 845834
102, 865459
103, 834083
104, 844041
105, 839667
106, 847042
107, 844792
108, 837667
109, 849250
110, 916209
111, 875458
112, 840417
113, 890958
114, 837041
115, 883209
116, 838500
117, 869084
118, 835459
119, 848292
120, 834250
121, 845625
122, 839917
123, 860542
124, 897583
125, 839000
126, 892292
127, 848916
128, 911291
129, 844625
130, 893000
131, 846292
132, 860958
133, 842417
134, 841334
135, 837541
136, 835667
137, 839792
138, 848292
139, 855417
140, 838875
141, 867250
142, 838375
143, 891333
144, 842458
145, 896250
146, 835917
147, 851083
148, 849125
149, 840375
150, 837708
151, 845333
152, 841333
153, 844375
154, 860625
155, 852458
156, 881792
157, 845042
158, 908583
159, 845750
160, 879583
161, 834167
162, 857250
163, 837042
164, 835708
165, 840458
166, 846167
167, 834041
168, 851375
169, 853917
170, 847917
171, 886667
172, 839750
173, 894625
174, 844333
175, 871125
176, 835708
177, 850334
178, 843666
179, 838833
180, 836458
181, 617584
182, 585250
183, 582833
184, 593625
185, 583041
186, 621500
187, 581083
188, 640792
189, 581500
190, 619500
191, 583625
192, 616416
193, 588125
194, 586584
195, 579625
196, 579291
197, 583791
198, 582292
199, 600542
200, 581542
201, 625167
202, 581125
203, 635459
204, 589250
205, 618583
206, 589083
207, 590250
208, 580208
209, 586416
210, 580083
211, 581250
212, 585250
213, 581708
214, 600500
215, 582750
216, 627292
217, 582792
218, 636042
219, 581875
220, 618042
221, 582167
222, 593125
223, 582541
224, 696625
225, 905375
226, 579458
227, 587125
228, 584458
229, 603875
230, 582333
231, 633500
232, 581792
233, 640333
234, 588708
235, 632708
236, 586125
237, 587667
238, 581541
239, 580584
240, 593833
241, 581084
242, 585334
243, 583625
244, 605958
245, 584125
246, 631542
247, 581875
248, 636875
249, 581417
250, 602542
251, 580708
252, 587084
253, 582792
254, 583708
255, 579208
256, 600042
257, 599125
258, 582542
259, 610458
260, 583792
261, 634000
262, 582667
263, 628250
264, 583458
265, 606375
266, 582584
267, 584667
268, 580541
269, 581583
270, 580084
271, 591542
272, 590292
273, 582084
274, 610917
275, 581208
276, 633750
277, 585834
278, 627708
279, 581458
280, 598542
281, 582500
282, 583292
283, 581833
284, 580333
285, 581875
286, 583167
287, 595792
288, 581125
289, 614583
290, 585625
291, 635625
292, 583000
293, 623583
294, 582667
295, 612542
296, 581458
297, 585625
298, 582500
299, 586125
300, 579667
301, 585958
302, 593833
303, 580250
304, 617125
305, 583417
306, 638667
307, 591125
308, 626000
309, 584833
310, 596084
311, 582375
312, 582833
313, 584833
314, 580708
315, 583916
316, 585333
317, 595542
318, 581500
319, 619000
320, 583084
321, 1659125
322, 652500
323, 626334
324, 587291
325, 593625
326, 582542
327, 583709
328, 580541
329, 579417
330, 584792
331, 582375
332, 600125
333, 702250
334, 635209
335, 584292
336, 638083
337, 583209
338, 618333
339, 582458
340, 594959
341, 584291
342, 582917
343, 580250
344, 579500
345, 582750
346, 584250
347, 611791
348, 584459
349, 621458
350, 580833
351, 644375
352, 584292
353, 615208
354, 583708
355, 593000
356, 584708
357, 582625
358, 580208
359, 580042
360, 586166
361, 590000
362, 600375
363, 582334
364, 626750
365, 581875
366, 642667
367, 591458
368, 613792
369, 582959
370, 590667
371, 582917
372, 597208
373, 579458
374, 579292
375, 602208
376, 581125
377, 602833
378, 581834
379, 626625
380, 583792
381, 635292
382, 581416
383, 622459
384, 611833
385, 608958
386, 585792
387, 591041
388, 579958
389, 580291
390, 587292
391, 585459
392, 602792
393, 582541
394, 630375
395, 583208
396, 635500
397, 581542
398, 623708
399, 589333
400, 586792
401, 584750
402, 582958
403, 579708
404, 581458
405, 585834
406, 583958
407, 606250
408, 581917
409, 678125
410, 582042
411, 629625
412, 585334
413, 620291
414, 582208
415, 586916
416, 581750
417, 580125
418, 579875
419, 581208
420, 585417
421, 581959
422, 607416
423, 584250
424, 633709
425, 581166
426, 628917
427, 588084
428, 604667
429, 583583
430, 584667
431, 581125
432, 579833
433, 581709
434, 583458
435, 588916
436, 581917
437, 611208
438, 582958
439, 635291
440, 582500
441, 639500
442, 584209
443, 602084
444, 580792
445, 584250
446, 581000
447, 581416
448, 580625
449, 583500
450, 596750
451, 583292
452, 611375
453, 584792
454, 635833
455, 590750
456, 629958
457, 583250
458, 602417
459, 581542
460, 584958
461, 585792
462, 593417
463, 579875
464, 594166
465, 596875
466, 589333
467, 611708
468, 601791
469, 636000
470, 587791
471, 725625
472, 619208
473, 601875
474, 606875
475, 585958
476, 585584
477, 582250
478, 580208
479, 583000
480, 597708
481, 582125
482, 617583
483, 583291
484, 635916
485, 583709
486, 624083
487, 592500
488, 598000
489, 584584
490, 590250
491, 618708
492, 627708
493, 624375
494, 616458
495, 638709
496, 612417
497, 658583
498, 607125
499, 644708
500, 610917
501, 712166
502, 588875
503, 598917
504, 581625
505, 584833
506, 580291
507, 579708
508, 581708
509, 586709
510, 597708
511, 582958
512, 627417
513, 603417
514, 647834
515, 612833
516, 641166
517, 582292
518, 591791
519, 582833
520, 584791
521, 580417
522, 579667
523, 602667
524, 596625
525, 659333
526, 641166
527, 661708
528, 585417
529, 636375
530, 585333
531, 619000
532, 588792
533, 590542
534, 584875
535, 593708
536, 581417
537, 582000
538, 593417
539, 585250
540, 598958
541, 584500
542, 624792
543, 596791
544, 674417
545, 603333
546, 643375
547, 655875
548, 636167
549, 582917
550, 587208
551, 579500
552, 580583
553, 590125
554, 581291
555, 608333
556, 588625
557, 628708
558, 595958
559, 631833
560, 588167
561, 609167
562, 583333
563, 591000
564, 581250
565, 585542
566, 602750
567, 603000
568, 585125
569, 582708
570, 614208
571, 581583
572, 638791
573, 586000
574, 632166
575, 581458
576, 611292
577, 581792
578, 588750
579, 590916
580, 580584
581, 586666
582, 581458
583, 598791
584, 581666
585, 611500
586, 583583
587, 637292
588, 586625
589, 630166
590, 599292
591, 605250
592, 593375
593, 599250
594, 582459
595, 591541
596, 580500
597, 583875
598, 587667
599, 582875
600, 609542
601, 595292
602, 1959584
603, 654125
604, 630041
605, 582417
606, 607250
607, 584375
608, 587083
609, 582708
610, 595334
611, 579333
612, 582042
613, 600625
614, 592583
615, 623750
616, 580959
617, 637000
618, 581792
619, 629625
620, 585625
621, 605458
622, 605167
623, 586083
624, 581375
625, 595208
626, 580667
627, 589500
628, 594167
629, 584084
630, 615041
631, 590667
632, 640167
633, 602584
634, 631875
635, 584667
636, 617833
637, 582916
638, 589625
639, 588333
640, 586833
641, 582166
642, 588333
643, 595833
644, 599333
645, 614542
646, 594750
647, 648000
648, 585250
649, 634625
650, 583708
651, 599542
652, 604333
653, 587375
654, 586417
655, 596750
656, 580750
657, 598292
658, 592834
659, 581875
660, 626791
661, 580875
662, 643584
663, 582500
664, 622667
665, 582375
666, 602250
667, 603125
668, 586042
669, 579750
670, 583084
671, 591458
672, 582167
673, 600083
674, 583208
675, 627583
676, 584375
677, 649416
678, 605208
679, 620000
680, 581916
681, 605292
682, 583167
683, 590625
684, 581917
685, 579584
686, 581792
687, 584708
688, 602708
689, 586625
690, 637666
691, 585833
692, 639166
693, 581208
694, 619583
695, 582625
696, 594458
697, 581708
698, 585750
699, 582541
700, 602042
701, 585250
702, 591834
703, 616667
704, 581875
705, 634584
706, 584584
707, 637750
708, 583250
709, 619875
710, 582416
711, 600583
712, 600583
713, 581708
714, 580500
715, 596833
716, 590000
717, 591959
718, 603416
719, 587208
720, 629083
721, 582250
722, 638625
723, 594416
724, 621417
725, 583500
726, 599750
727, 581417
728, 592959
729, 580333
730, 584833
731, 584250
732, 580917
733, 605792
734, 590125
735, 645833
736, 585083
737, 636084
738, 594250
739, 608875
740, 593375
741, 589667
742, 585750
743, 1558834
744, 643750
745, 587875
746, 584708
747, 583208
748, 611458
749, 597333
750, 635791
751, 580416
752, 631958
753, 582042
754, 608834
755, 582834
756, 667792
757, 582667
758, 580625
759, 579541
760, 580875
761, 584875
762, 586208
763, 606458
764, 581166
765, 636459
766, 584709
767, 635375
768, 584584
769, 620875
770, 582625
771, 585042
772, 581041
773, 581208
774, 581416
775, 584875
776, 593750
777, 583333
778, 611958
779, 586458
780, 634000
781, 582250
782, 637333
783, 596750
784, 602917
785, 584875
786, 584584
787, 580542
788, 580625
789, 580416
790, 582250
791, 591166
792, 586833
793, 611959
794, 582333
795, 635917
796, 581708
797, 635416
798, 581625
799, 601625
800, 583167
801, 585208
802, 597417
803, 580709
804, 580208
805, 585333
806, 589167
807, 580959
808, 614083
809, 584166
810, 634375
811, 589750
812, 629375
813, 581833
814, 599125
815, 583459
816, 584541
817, 582959
818, 579375
819, 584750
820, 586959
821, 591666
822, 584250
823, 617584
824, 581333
825, 647584
826, 585458
827, 623083
828, 582000
829, 597625
830, 584833
831, 581666
832, 579834
833, 579542
834, 582750
835, 582500
836, 593791
837, 584917
838, 619583
839, 590167
840, 638334
841, 582500
842, 618917
843, 581417
844, 595208
845, 583042
846, 583000
847, 583166
848, 579917
849, 586583
850, 584167
851, 600959
852, 589083
853, 620291
854, 583292
855, 667583
856, 585709
857, 621000
858, 584375
859, 594292
860, 581708
861, 581875
862, 582125
863, 580083
864, 584000
865, 584500
866, 604541
867, 580917
868, 622667
869, 582708
870, 636541
871, 585125
872, 616500
873, 586833
874, 591167
875, 581875
876, 582750
877, 581667
878, 579958
879, 585708
880, 597875
881, 608167
882, 589958
883, 1883083
884, 653292
885, 644709
886, 592416
887, 620541
888, 583375
889, 602750
890, 582584
891, 590708
892, 579750
893, 581292
894, 582667
895, 581875
896, 604500
897, 581375
898, 629542
899, 582458
900, 645792
901, 586500
902, 611583
903, 585417
904, 593083
905, 582500
906, 591666
907, 580542
908, 580459
909, 594083
910, 584416
911, 608667
912, 583000
913, 632583
914, 582333
915, 635917
916, 583416
917, 606541
918, 582750
919, 588667
920, 582375
921, 583958
922, 580750
923, 588458
924, 587916
925, 581542
926, 604416
927, 584875
928, 635458
929, 630125
930, 632250
931, 583750
932, 606000
933, 581292
934, 588167
935, 581833
936, 580292
937, 587292
938, 581042
939, 588709
940, 582167
941, 608166
942, 581250
943, 639792
944, 582416
945, 632125
946, 581292
947, 607458
948, 583333
949, 587542
950, 580959
951, 580583
952, 579708
953, 581834
954, 590542
955, 585250
956, 615000
957, 581250
958, 634375
959, 584333
960, 631583
961, 582667
962, 609625
963, 584458
964, 586250
965, 639125
966, 588916
967, 614500
968, 597417
969, 591125
970, 581333
971, 621500
972, 580417
973, 638084
974, 584500
975, 628291
976, 586167
977, 606208
978, 585208
979, 591667
980, 582834
981, 580375
982, 579709
983, 586375
984, 591583
985, 584875
986, 643458
987, 580959
988, 641042
989, 584250
990, 624833
991, 581666
992, 601167
993, 586250
994, 585709
995, 583750
996, 583166
997, 580041
998, 587416
999, 602334
1000, 581167
1001, 620958
1002, 587042
1003, 640333
1004, 583125
1005, 623958
1006, 583834
1007, 605333
1008, 582250
1009, 585959
1010, 579917
1011, 580959
1012, 582667
1013, 582125
1014, 595000
1015, 582625
1016, 622500
1017, 581500
1018, 639375
1019, 582708
1020, 619500
1021, 590333
1022, 597167
1023, 586125
1024, 1549083
1025, 640750
1026, 579625
1027, 585917
1028, 581375
1029, 604292
1030, 587250
1031, 625917
1032, 582375
1033, 634667
1034, 590042
1035, 615291
1036, 582042
1037, 728208
1038, 596500
1039, 585291
1040, 580042
1041, 581959
1042, 598500
1043, 618625
1044, 597500
1045, 583875
1046, 621500
1047, 583000
1048, 636292
1049, 601833
1050, 621667
1051, 584292
1052, 599541
1053, 582667
1054, 584375
1055, 579792
1056, 579667
1057, 584542
1058, 587083
1059, 603375
1060, 581792
1061, 629708
1062, 584084
1063, 640542
1064, 582375
1065, 626334
1066, 580625
1067, 592708
1068, 582458
1069, 592000
1070, 579625
1071, 579250
1072, 585000
1073, 583416
1074, 601916
1075, 582167
1076, 626583
1077, 582166
1078, 637458
1079, 591959
1080, 614333
1081, 581500
1082, 588250
1083, 582334
1084, 589667
1085, 582417
1086, 580500
1087, 1646791
1088, 1118750
