index, time in ns
1, 3029000
2, 116750
3, 93833
4, 115667
5, 209208
6, 402542
7, 250500
8, 110083
9, 293083
10, 323583
11, 770625
12, 127083
13, 357375
14, 380916
15, 39458
16, 40833
17, 35000
18, 38208
19, 34041
20, 35208
21, 34083
22, 33125
23, 34084
24, 74041
25, 976041
26, 33625
27, 31917
28, 14070417
29, 70959
30, 39667
31, 29750
32, 33583
33, 28958
34, 27375
35, 27833
36, 31708
37, 29500
38, 26875
39, 28125
40, 28333
41, 28625
42, 28458
43, 27500
44, 27833
45, 27208
46, 28042
47, 27708
48, 27375
49, 27250
50, 27959
51, 27375
52, 45541
53, 28250
54, 27791
55, 27083
56, 28000
57, 27583
58, 28000
59, 27125
60, 27583
61, 27750
62, 28500
63, 37166
64, 30083
65, 27250
66, 28167
67, 28416
68, 28250
69, 27042
70, 27875
71, 27708
72, 28375
73, 27416
74, 27500
75, 27166
76, 32083
77, 108792
78, 33292
79, 31000
80, 29792
81, 29667
82, 30792
83, 29500
84, 73500
85, 46292
86, 169583
87, 49791
88, 34542
89, 30666
90, 34291
91, 30750
92, 30292
93, 28833
94, 29333
95, 29417
96, 28500
97, 29584
98, 29208
99, 29625
100, 28625
101, 32792
102, 35542
103, 30542
104, 31167
105, 29833
106, 30542
107, 29500
108, 30334
109, 197708
110, 37625
111, 30250
112, 36250
113, 32500
114, 30208
115, 30875
116, 29667
117, 35583
118, 30083
119, 29291
120, 31583
121, 1501000
122, 682292
123, 63500
124, 13042
125, 53209
126, 12042
127, 12458
128, 13125
129, 13375
130, 12167
131, 11417
132, 12334
133, 12542
134, 12125
135, 20250
136, 11791
137, 11875
138, 12000
139, 11917
140, 11833
141, 13250
142, 12459
143, 12083
144, 12458
145, 12542
146, 14292
147, 12167
148, 11583
149, 12042
150, 11250
151, 14584
152, 11667
153, 12292
154, 12208
155, 11333
156, 12625
157, 11792
158, 11500
159, 12542
160, 11334
161, 12125
162, 11917
163, 12375
164, 12458
165, 11333
166, 12333
167, 19916
168, 12625
169, 11666
170, 9875
171, 10084
172, 9791
