index, time in ns
532, 151375
533, 165375
534, 153333
535, 167250
536, 154250
537, 151000
538, 151291
539, 150292
540, 150250
541, 149917
542, 159125
543, 151958
544, 149000
545, 158750
546, 156250
547, 152167
548, 152875
549, 156208
550, 157208
551, 157875
552, 171291
553, 149000
554, 150541
555, 156541
556, 154250
557, 151542
558, 149000
559, 153334
560, 150458
561, 152417
562, 157958
563, 157458
564, 154417
565, 173292
566, 167042
567, 168625
568, 166375
569, 167209
570, 166541
571, 166917
572, 170917
573, 169750
574, 3703667
575, 126750
576, 116375
577, 120208
578, 114542
579, 129084
580, 113875
581, 116167
582, 116333
583, 129166
584, 126417
585, 113375
586, 110583
587, 110458
588, 112833
589, 114292
590, 112208
591, 113125
592, 112625
593, 128292
594, 110042
595, 114042
596, 118166
597, 112417
598, 117458
599, 119750
600, 112042
601, 112792
602, 116708
603, 124542
604, 116292
605, 108875
606, 109750
607, 120000
608, 112292
609, 111958
610, 112208
611, 112792
612, 109542
613, 119375
614, 117542
615, 112666
616, 111375
617, 115959
618, 112875
619, 111417
620, 120083
621, 113583
622, 115084
623, 172750
624, 116916
625, 117458
626, 113542
627, 120166
628, 112500
629, 113083
630, 114083
631, 119250
632, 121042
633, 113709
634, 114167
635, 124166
636, 115042
637, 120667
638, 113875
639, 112084
640, 118959
641, 113292
642, 128916
643, 116833
644, 122084
645, 111834
646, 113583
647, 119083
648, 111833
649, 115000
650, 118542
651, 116417
652, 125584
653, 112667
654, 112375
655, 116292
656, 122458
657, 110916
658, 113250
659, 115750
660, 113667
661, 119750
662, 111250
663, 111000
664, 119791
665, 113167
666, 121416
667, 113917
668, 116542
669, 114084
670, 111292
671, 117958
672, 109042
673, 117500
674, 115625
675, 116000
676, 122000
677, 118500
678, 118458
679, 116792
680, 117000
681, 122958
682, 122666
683, 115542
684, 114542
685, 120042
686, 122625
687, 110916
688, 113375
689, 112584
690, 119083
691, 151833
692, 114916
693, 111709
694, 110625
695, 118166
696, 116417
697, 114625
698, 114375
699, 113917
700, 124875
701, 119167
702, 114166
703, 112583
704, 115750
705, 112500
706, 115541
707, 114958
708, 111125
709, 112042
710, 124166
711, 114541
712, 109042
713, 113958
714, 117000
715, 114500
716, 110542
717, 122500
718, 111958
719, 113125
720, 116834
721, 112916
722, 131209
723, 153041
724, 147041
725, 143333
726, 145875
727, 115917
728, 113792
729, 131250
730, 173583
731, 162542
732, 147333
733, 168083
734, 160042
735, 161458
736, 156125
737, 157042
738, 162250
739, 154333
740, 119250
741, 117209
742, 114834
743, 120750
744, 122625
745, 114459
746, 117583
747, 118125
748, 115750
749, 125875
750, 113959
751, 115667
752, 120166
753, 115916
754, 117459
755, 122625
756, 118625
757, 115958
758, 114250
759, 126959
760, 119875
761, 118500
762, 116292
763, 116542
764, 116375
765, 115916
766, 113833
767, 110542
768, 120250
769, 111000
770, 112750
771, 116291
772, 116250
773, 116958
774, 117875
775, 118209
776, 119666
777, 115209
778, 120917
779, 120834
780, 117958
781, 116750
782, 114500
783, 112792
784, 111125
785, 116916
786, 114875
787, 116708
788, 118417
789, 108125
790, 115583
791, 114250
792, 112541
793, 114209
794, 111458
795, 113083
796, 116833
797, 117875
798, 112584
799, 111417
800, 113667
801, 116666
802, 115917
803, 118417
804, 112584
805, 114042
806, 112375
807, 123125
808, 116375
809, 116167
810, 112500
811, 112833
812, 115125
813, 113958
814, 118125
815, 119667
816, 122084
817, 130959
818, 116625
819, 111750
820, 114750
821, 117333
822, 126375
823, 115583
824, 118959
825, 116625
826, 115500
827, 124834
828, 120208
829, 116541
830, 117500
831, 116583
832, 113500
833, 112209
834, 116166
835, 117458
836, 119875
837, 113417
838, 119833
839, 115417
840, 121917
841, 123875
842, 114042
843, 116042
844, 116917
845, 113291
846, 125459
847, 117583
848, 113708
849, 114041
850, 114375
851, 116708
852, 122208
853, 114417
854, 115959
855, 120208
856, 133958
857, 119167
858, 115000
859, 114417
860, 114958
861, 121042
862, 118209
863, 117000
864, 116542
865, 115750
866, 157417
867, 125208
868, 121209
869, 122375
870, 118250
871, 114041
872, 115000
873, 116209
874, 113083
875, 126333
876, 119125
877, 129334
878, 121875
879, 117375
880, 122125
881, 118875
882, 117625
883, 116667
884, 123875
885, 126000
886, 120000
887, 117666
888, 117375
889, 114917
890, 121125
891, 120208
892, 116167
893, 118625
894, 120042
895, 128792
896, 116625
897, 113500
898, 118708
899, 119166
900, 115125
901, 115375
902, 120583
903, 117458
904, 122500
905, 116875
906, 116500
907, 121958
908, 119917
909, 122292
910, 118292
911, 122500
912, 117667
913, 117791
914, 125125
915, 116958
916, 114625
917, 118334
918, 113000
919, 116084
920, 113166
921, 118000
922, 116084
923, 113083
924, 122959
925, 111584
926, 120084
927, 117500
928, 117792
929, 118333
930, 112041
931, 112708
932, 110542
933, 111459
934, 145541
935, 114583
936, 116750
937, 117541
938, 120750
939, 120666
940, 117750
941, 112417
942, 113250
943, 121209
944, 115125
945, 116041
946, 112750
947, 112708
948, 119292
949, 113000
950, 118958
951, 112708
952, 113833
953, 119958
954, 110250
955, 124958
956, 138250
957, 147125
958, 149667
959, 125459
960, 113042
961, 110875
962, 110250
963, 130917
964, 116250
965, 128167
966, 134417
967, 136833
968, 139334
969, 140041
970, 138250
971, 133542
972, 139959
973, 139875
974, 135042
975, 138834
976, 136458
977, 135833
978, 135959
979, 129709
980, 129000
981, 137000
982, 141667
983, 137291
984, 137625
985, 134792
986, 138750
987, 135125
988, 149583
989, 133875
990, 139625
991, 141959
992, 141250
993, 136208
994, 135500
995, 136459
996, 135375
997, 130083
998, 136709
999, 132417
1000, 136792
1001, 130292
1002, 133208
1003, 136833
1004, 134708
1005, 131584
1006, 128958
1007, 135083
1008, 137792
1009, 131208
1010, 133625
1011, 141916
1012, 132583
1013, 129208
1014, 128291
1015, 133250
1016, 135250
1017, 138333
1018, 122791
1019, 112875
1020, 125625
1021, 138042
1022, 130125
1023, 134750
1024, 139250
1025, 137209
1026, 139542
1027, 141458
1028, 133750
1029, 132458
1030, 134917
1031, 144625
1032, 133791
1033, 132291
1034, 134667
1035, 128041
1036, 130459
1037, 134958
1038, 128916
1039, 132625
1040, 126334
1041, 134084
1042, 132250
1043, 130750
1044, 131375
1045, 134917
1046, 139292
1047, 130500
1048, 131250
1049, 132292
1050, 134167
1051, 131917
1052, 131750
1053, 132625
1054, 129250
1055, 131042
1056, 130917
1057, 136583
1058, 137666
1059, 138041
1060, 164000
1061, 142834
1062, 131167
1063, 122458
1064, 114875
1065, 122959
1066, 113208
1067, 115500
1068, 111958
1069, 114792
1070, 122917
1071, 113417
1072, 112417
1073, 114542
1074, 119292
1075, 112791
1076, 116834
1077, 116666
1078, 115792
1079, 126166
1080, 156208
1081, 155750
1082, 152916
1083, 152792
1084, 151625
1085, 150875
1086, 151666
1087, 151000
1088, 155958
1089, 155417
1090, 164625
1091, 164542
1092, 159750
1093, 156541
1094, 167000
1095, 162667
1096, 162667
1097, 158625
1098, 156917
1099, 167583
1100, 153708
1101, 166875
1102, 158250
1103, 158084
1104, 161000
1105, 159291
1106, 154833
1107, 158458
1108, 181917
1109, 269333
1110, 166833
1111, 158750
1112, 160917
1113, 163958
1114, 160750
1115, 159708
1116, 162709
1117, 160584
1118, 171959
1119, 153542
1120, 152500
1121, 158708
1122, 163042
1123, 159750
1124, 156292
1125, 204500
1126, 153541
1127, 154917
1128, 162250
1129, 153125
1130, 152500
1131, 156333
1132, 162334
1133, 160667
1134, 151542
1135, 152041
1136, 150833
1137, 153833
1138, 170041
1139, 156292
1140, 161125
1141, 157625
1142, 154500
1143, 154791
1144, 178292
1145, 156584
1146, 154750
1147, 172291
1148, 151958
1149, 151958
1150, 154000
1151, 152166
1152, 154291
1153, 152333
1154, 150625
1155, 158500
1156, 151583
1157, 163875
1158, 159500
1159, 157459
1160, 164042
1161, 160375
1162, 154583
1163, 167417
1164, 154500
1165, 150708
1166, 152917
1167, 171083
1168, 167209
1169, 167334
1170, 163208
1171, 165584
1172, 168209
1173, 174000
1174, 158250
1175, 155042
1176, 159750
1177, 210500
1178, 161292
1179, 159416
1180, 167291
1181, 169584
1182, 180708
1183, 150500
1184, 156000
1185, 152375
1186, 165208
1187, 153667
1188, 161625
1189, 151125
1190, 155917
1191, 156000
1192, 157167
1193, 152250
1194, 152542
1195, 154334
1196, 170417
1197, 156583
1198, 156125
1199, 153625
1200, 160791
1201, 165708
1202, 157500
1203, 152500
1204, 151458
1205, 152709
1206, 161083
1207, 152708
1208, 155958
1209, 152041
1210, 152292
1211, 154166
1212, 153375
1213, 150333
1214, 159041
1215, 164209
1216, 158417
1217, 158709
1218, 149917
1219, 156750
1220, 158167
1221, 150833
1222, 152000
1223, 155625
1224, 151666
1225, 164958
1226, 152833
1227, 150958
1228, 153417
1229, 162542
1230, 166125
1231, 174584
1232, 168625
1233, 166084
1234, 166041
1235, 179375
1236, 172458
1237, 163584
1238, 168917
1239, 163000
1240, 194083
1241, 156750
1242, 158541
1243, 159916
1244, 161459
1245, 166209
1246, 160792
1247, 157958
1248, 157458
1249, 155625
1250, 152958
1251, 158250
1252, 155083
1253, 156250
1254, 161917
1255, 165209
1256, 159542
1257, 154708
1258, 152542
1259, 174292
1260, 157083
1261, 160042
1262, 159917
1263, 156167
1264, 174250
1265, 157375
1266, 159917
1267, 154000
1268, 157666
1269, 156292
1270, 151041
1271, 150792
1272, 154958
1273, 163750
1274, 165625
1275, 151125
1276, 155375
1277, 152167
1278, 170000
1279, 157250
1280, 151792
1281, 153917
1282, 151792
1283, 163458
1284, 152375
1285, 157917
1286, 158125
1287, 156291
1288, 158292
1289, 148958
1290, 155708
1291, 157584
1292, 152625
1293, 171583
1294, 154917
1295, 161041
1296, 158125
1297, 176500
1298, 166958
1299, 167542
1300, 164042
1301, 173625
1302, 158791
1303, 3763000
1304, 138625
1305, 116250
1306, 118542
1307, 113625
1308, 281125
1309, 120625
1310, 120291
1311, 115166
1312, 113375
1313, 122042
1314, 121333
1315, 113958
1316, 112458
1317, 112416
1318, 117000
1319, 113042
1320, 117208
1321, 112583
1322, 122500
1323, 121083
1324, 110292
1325, 114583
1326, 117291
1327, 119125
1328, 114500
1329, 115583
1330, 113458
1331, 113833
1332, 126208
1333, 119208
1334, 116458
1335, 117250
1336, 115041
1337, 114125
1338, 119291
1339, 118125
1340, 110375
1341, 113959
1342, 123959
1343, 124166
1344, 115084
1345, 124708
1346, 118375
1347, 125042
1348, 114792
1349, 118666
1350, 114041
1351, 115625
1352, 116000
1353, 115208
1354, 114750
1355, 121500
1356, 119834
1357, 113000
1358, 114209
1359, 117167
1360, 109792
1361, 123292
1362, 115084
1363, 112417
1364, 117958
1365, 116458
1366, 116500
1367, 114125
1368, 116042
1369, 115833
1370, 123292
1371, 142709
1372, 118875
1373, 112583
1374, 119167
1375, 113917
1376, 117916
1377, 120750
1378, 112583
1379, 114666
1380, 115042
1381, 114000
1382, 117875
1383, 119917
1384, 120084
1385, 116458
1386, 122541
1387, 117292
1388, 116042
1389, 125125
1390, 120250
1391, 110125
1392, 118333
1393, 113208
1394, 112208
1395, 113042
1396, 112750
1397, 111584
1398, 115792
1399, 112792
1400, 130375
1401, 116625
1402, 116125
1403, 114291
1404, 110917
1405, 117917
1406, 117250
1407, 112250
1408, 115458
1409, 113709
1410, 126083
1411, 114834
1412, 114250
1413, 114875
1414, 115917
1415, 117792
1416, 109584
1417, 116333
1418, 112416
1419, 116333
1420, 185666
1421, 115834
1422, 117750
1423, 118583
1424, 116666
1425, 116208
1426, 122917
1427, 115750
1428, 111500
1429, 122375
1430, 117750
1431, 115833
1432, 113916
1433, 112667
1434, 115583
1435, 111667
1436, 123250
1437, 115209
1438, 116791
1439, 126250
1440, 116000
1441, 117000
1442, 114959
1443, 116208
1444, 118416
1445, 114792
1446, 109959
1447, 112666
1448, 117959
1449, 117375
1450, 115333
1451, 118875
1452, 114500
1453, 119208
1454, 129583
1455, 112417
1456, 113416
1457, 117334
1458, 119750
1459, 130917
1460, 139042
1461, 117917
1462, 135250
1463, 132250
1464, 131542
1465, 131584
1466, 139959
1467, 131334
1468, 130625
1469, 115167
1470, 110750
1471, 112750
1472, 109709
1473, 121875
1474, 115792
1475, 117833
1476, 112750
1477, 113334
1478, 119375
1479, 113125
1480, 118375
1481, 113042
1482, 111792
1483, 114333
1484, 120334
1485, 115042
1486, 111542
1487, 112000
1488, 126750
1489, 117584
1490, 117167
1491, 121000
1492, 113750
1493, 114958
1494, 116625
1495, 120083
1496, 111708
1497, 116417
1498, 118083
1499, 112167
1500, 116833
1501, 112791
1502, 114083
1503, 115167
1504, 115791
1505, 111875
1506, 114458
1507, 119333
1508, 113583
1509, 114208
1510, 119083
1511, 137167
1512, 139958
1513, 134167
1514, 132917
1515, 134375
1516, 133000
1517, 136917
1518, 126917
1519, 133750
1520, 132459
1521, 139709
1522, 134125
1523, 134250
1524, 122584
1525, 119042
1526, 115042
1527, 110959
1528, 112916
1529, 113291
1530, 113083
1531, 122000
1532, 110541
1533, 117417
1534, 111625
1535, 114542
1536, 121875
1537, 112459
1538, 112459
1539, 120000
1540, 113542
1541, 117750
1542, 115375
1543, 113375
1544, 118208
1545, 130791
1546, 138000
1547, 128750
1548, 157875
1549, 135875
1550, 130667
1551, 137792
1552, 134042
1553, 112458
1554, 116375
1555, 134083
1556, 131833
1557, 135542
1558, 131167
1559, 132417
1560, 125375
1561, 133041
1562, 120917
1563, 112875
1564, 111250
1565, 117333
1566, 115083
1567, 114000
1568, 114834
1569, 115375
1570, 117209
1571, 116459
1572, 118709
1573, 130458
1574, 137750
1575, 139875
1576, 136083
1577, 132375
1578, 128458
1579, 130250
1580, 127166
1581, 147625
1582, 145834
1583, 138292
1584, 135375
1585, 145875
1586, 134417
1587, 138375
1588, 128750
1589, 128250
1590, 131041
1591, 128042
1592, 131708
1593, 129166
1594, 128375
1595, 132375
1596, 132666
1597, 128875
1598, 129041
1599, 130333
1600, 136125
1601, 133000
1602, 132416
1603, 128084
1604, 136875
1605, 130500
1606, 133167
1607, 132584
1608, 120917
1609, 119291
1610, 115916
1611, 111334
1612, 113417
1613, 115083
1614, 120625
1615, 117500
1616, 115416
1617, 116708
1618, 122875
1619, 128000
1620, 129042
1621, 131292
1622, 130000
1623, 128042
1624, 137250
1625, 135042
1626, 129291
1627, 136584
1628, 131209
1629, 129584
1630, 137000
1631, 132708
1632, 130000
1633, 135792
1634, 136083
1635, 133417
1636, 127375
1637, 132792
1638, 130333
1639, 132667
1640, 128666
1641, 129333
1642, 129042
1643, 138833
1644, 137084
1645, 131000
1646, 129875
1647, 130292
1648, 131584
1649, 132084
1650, 132291
1651, 130417
1652, 131167
1653, 134333
1654, 134209
1655, 128458
1656, 128375
1657, 130875
1658, 130791
1659, 129791
1660, 131750
1661, 132583
1662, 134875
1663, 183125
1664, 132416
1665, 128167
1666, 133833
1667, 130458
1668, 114709
1669, 114417
1670, 120625
1671, 117834
1672, 120334
1673, 116792
1674, 115750
1675, 116208
1676, 116041
1677, 116583
1678, 115792
1679, 119834
1680, 117292
1681, 112792
1682, 130666
1683, 132750
1684, 127666
1685, 112583
1686, 111750
1687, 119250
1688, 132750
1689, 127667
1690, 130416
1691, 130417
1692, 123000
1693, 115500
1694, 118459
1695, 113958
1696, 113292
1697, 119292
1698, 113833
1699, 117041
1700, 112625
1701, 126416
1702, 115666
1703, 119375
1704, 112292
1705, 116792
1706, 119083
1707, 118000
1708, 131375
1709, 116209
1710, 113959
1711, 124708
1712, 114500
1713, 112250
1714, 118584
1715, 114208
1716, 125417
1717, 114833
1718, 116833
1719, 116917
1720, 117209
1721, 125583
1722, 124125
1723, 116000
1724, 115750
1725, 125083
1726, 119375
1727, 116125
1728, 112250
1729, 114875
1730, 116916
1731, 158542
1732, 114791
1733, 114750
1734, 114959
1735, 115708
1736, 115333
1737, 112667
1738, 115250
1739, 111709
1740, 117917
1741, 119833
1742, 113750
1743, 115500
1744, 112083
1745, 117166
1746, 110667
1747, 112291
1748, 130417
1749, 128292
1750, 124750
1751, 111625
1752, 121125
1753, 120750
1754, 112584
1755, 123250
1756, 113208
1757, 116292
1758, 119667
1759, 112250
1760, 119542
1761, 115417
1762, 124875
1763, 114125
1764, 119334
1765, 121125
1766, 121959
1767, 122458
1768, 119417
1769, 122208
1770, 115125
1771, 120375
1772, 116584
1773, 121000
1774, 115792
1775, 118458
1776, 121459
1777, 114292
1778, 120625
1779, 125833
1780, 113167
1781, 119292
1782, 119125
1783, 115292
1784, 118333
1785, 112916
1786, 114667
1787, 117667
1788, 124250
1789, 127125
1790, 123208
1791, 116500
1792, 132625
1793, 144958
1794, 144416
1795, 137500
1796, 131167
1797, 134833
1798, 135042
1799, 137334
1800, 143459
1801, 143250
1802, 132333
1803, 133792
1804, 134667
1805, 134833
1806, 130292
1807, 133500
1808, 145959
1809, 122792
1810, 161958
1811, 160666
1812, 158334
1813, 249625
1814, 156083
1815, 153833
1816, 156125
1817, 156541
1818, 154875
1819, 132625
1820, 132583
1821, 131250
1822, 139417
1823, 136375
1824, 130708
1825, 138666
1826, 135792
1827, 130542
1828, 140875
1829, 134292
1830, 131375
1831, 141166
1832, 131083
1833, 133667
1834, 139250
1835, 130666
1836, 133208
1837, 138167
1838, 138166
1839, 141042
1840, 138583
1841, 134667
1842, 134750
1843, 134833
1844, 135791
1845, 127833
1846, 132833
1847, 137250
1848, 133333
1849, 135458
1850, 127708
1851, 139625
1852, 142250
1853, 122083
1854, 123625
1855, 125625
1856, 127334
1857, 125166
1858, 129083
1859, 117709
1860, 123583
1861, 123500
1862, 123375
1863, 121959
1864, 134209
1865, 141500
1866, 136625
1867, 151583
1868, 136208
1869, 136375
1870, 141291
1871, 135458
1872, 135334
1873, 140959
1874, 140084
1875, 138958
1876, 146250
1877, 135833
1878, 136625
1879, 135375
1880, 136291
1881, 145792
1882, 137917
1883, 139333
1884, 134000
1885, 140542
1886, 144084
1887, 132375
1888, 134583
1889, 131334
1890, 132250
1891, 136292
1892, 132583
1893, 134542
1894, 131416
1895, 137625
1896, 138292
1897, 133208
1898, 138166
1899, 132916
1900, 134875
1901, 133708
1902, 136250
1903, 133791
1904, 134833
1905, 134542
1906, 187584
1907, 139750
1908, 135792
1909, 138541
1910, 150542
1911, 151333
1912, 142958
1913, 147084
1914, 152083
1915, 157250
1916, 148542
1917, 144708
1918, 149083
1919, 143000
1920, 144625
1921, 136959
1922, 135250
1923, 132917
1924, 153083
1925, 149958
1926, 153208
1927, 142875
1928, 146792
1929, 141375
1930, 152291
1931, 139792
1932, 146542
1933, 142959
1934, 145292
1935, 150125
1936, 149750
1937, 143000
1938, 149250
1939, 143000
1940, 139292
1941, 133625
1942, 153500
1943, 143958
1944, 147833
1945, 148542
1946, 139750
1947, 140792
1948, 140834
1949, 142792
1950, 145458
1951, 141041
1952, 143625
1953, 141833
1954, 141875
1955, 136291
1956, 136875
1957, 140416
1958, 135125
1959, 134000
1960, 135708
1961, 141292
1962, 136875
1963, 133833
1964, 139666
1965, 136500
1966, 134667
1967, 133958
1968, 135625
1969, 135791
1970, 132625
1971, 133042
1972, 133709
1973, 133666
1974, 164791
1975, 141834
1976, 137375
1977, 139417
1978, 147167
1979, 157458
1980, 147458
1981, 132291
1982, 128708
1983, 142542
1984, 129625
1985, 133250
1986, 129084
