index, time in ns
532, 206667
533, 203167
534, 213959
535, 209667
536, 206458
537, 205417
538, 211959
539, 208708
540, 206250
541, 239083
542, 205250
543, 205000
544, 217292
545, 208292
546, 206792
547, 207750
548, 210209
549, 209000
550, 208333
551, 218417
552, 207208
553, 205625
554, 214750
555, 208375
556, 209709
557, 210833
558, 210791
559, 208166
560, 212916
561, 229417
562, 212583
563, 219042
564, 219500
565, 207084
566, 206708
567, 206208
568, 213542
569, 206209
570, 202708
571, 204083
572, 207000
573, 206584
574, 211208
575, 221459
576, 215500
577, 204917
578, 205167
579, 206375
580, 234834
581, 204041
582, 205959
583, 216416
584, 224625
585, 208292
586, 203750
587, 220250
588, 207458
589, 210916
590, 204000
591, 204583
592, 205500
593, 206167
594, 213416
595, 224375
596, 209167
597, 207792
598, 209542
599, 208500
600, 229833
601, 206542
602, 207125
603, 211250
604, 216292
605, 213166
606, 208083
607, 202709
608, 206833
609, 204541
610, 207875
611, 204084
612, 204375
613, 214250
614, 206500
615, 208542
616, 203541
617, 205458
618, 205083
619, 221458
620, 205625
621, 202958
622, 206666
623, 215875
624, 227917
625, 204375
626, 207667
627, 203917
628, 207917
629, 203083
630, 209709
631, 205125
632, 206709
633, 210750
634, 219708
635, 203958
636, 204583
637, 207000
638, 207708
639, 208083
640, 216375
641, 2291708
642, 289833
643, 374708
644, 286750
645, 221000
646, 218792
647, 229542
648, 217417
649, 216792
650, 218709
651, 244500
652, 232875
653, 223750
654, 221958
655, 232250
656, 243042
657, 221917
658, 223375
659, 219417
660, 332500
661, 223333
662, 218042
663, 216833
664, 217708
665, 218000
666, 221083
667, 217750
668, 218375
669, 225416
670, 221625
671, 216750
672, 216208
673, 220375
674, 225667
675, 219792
676, 218916
677, 233542
678, 218792
679, 222292
680, 221292
681, 216666
682, 216875
683, 219625
684, 217833
685, 217625
686, 226917
687, 236791
688, 227709
689, 219208
690, 244083
691, 235875
692, 224958
693, 221000
694, 219917
695, 228458
696, 224917
697, 219875
698, 221000
699, 324708
700, 223875
701, 223125
702, 221625
703, 236708
704, 214209
705, 219834
706, 246625
707, 216959
708, 232708
709, 216084
710, 216791
711, 217958
712, 323166
713, 220833
714, 218541
715, 218750
716, 220459
717, 217584
718, 223875
719, 232083
720, 217000
721, 226250
722, 233125
723, 217917
724, 220417
725, 242042
726, 216583
727, 218750
728, 219208
729, 246583
730, 220708
731, 222125
732, 217833
733, 222041
734, 217000
735, 221917
736, 217042
737, 222500
738, 289292
739, 234292
740, 227042
741, 217666
742, 218833
743, 217750
744, 220125
745, 220750
746, 219584
747, 232458
748, 219333
749, 219375
750, 216458
751, 217250
752, 227500
753, 218125
754, 222000
755, 227542
756, 233167
757, 220084
758, 218625
759, 216167
760, 219250
761, 219834
762, 215167
763, 220583
764, 228333
765, 221583
766, 221291
767, 218791
768, 221166
769, 220750
770, 219750
771, 222292
772, 224083
773, 232917
774, 221417
775, 215833
776, 217834
777, 230583
778, 217125
779, 216542
780, 217083
781, 228084
782, 220750
783, 221375
784, 216375
785, 219000
786, 216417
787, 225125
788, 226458
789, 216458
790, 241333
791, 223000
792, 235791
793, 222292
794, 218583
795, 223500
796, 225417
797, 220792
798, 224250
799, 222958
800, 222709
801, 219333
802, 220417
803, 220875
804, 221083
805, 225459
806, 220084
807, 238750
808, 220958
809, 218500
810, 225000
811, 226000
812, 232459
813, 223542
814, 216209
815, 216041
816, 230125
817, 225458
818, 221792
819, 219334
820, 221000
821, 219667
822, 227541
823, 218667
824, 240458
825, 222667
826, 236084
827, 218333
828, 221542
829, 223708
830, 220750
831, 219417
832, 219792
833, 233125
834, 226625
835, 222416
836, 221458
837, 222291
838, 222584
839, 220583
840, 220250
841, 232167
842, 227458
843, 229959
844, 219542
845, 226125
846, 222042
847, 232000
848, 220250
849, 218542
850, 229042
851, 221666
852, 221000
853, 216291
854, 218958
855, 225250
856, 219959
857, 231667
858, 228958
859, 226667
860, 220750
861, 233792
862, 218916
863, 219000
864, 218958
865, 219583
866, 220208
867, 221292
868, 222292
869, 221500
870, 222125
871, 222333
872, 221666
873, 220291
874, 217208
875, 231208
876, 227583
877, 218084
878, 220125
879, 217917
880, 219834
881, 219250
882, 238875
883, 216167
884, 221584
885, 234291
886, 225584
887, 218791
888, 222083
889, 218334
890, 218292
891, 218792
892, 253875
893, 3436084
894, 888833
895, 174750
896, 175541
897, 186250
898, 179958
899, 179250
900, 183500
901, 185917
902, 270834
903, 182083
904, 182625
905, 199292
906, 204916
907, 179583
908, 181875
909, 178959
910, 176667
911, 338833
912, 189083
913, 195750
914, 186166
915, 182625
916, 181417
917, 200667
918, 203834
919, 196917
920, 195084
921, 182875
922, 205250
923, 196667
924, 194000
925, 195083
926, 187791
927, 175125
928, 249000
929, 187875
930, 204417
931, 186750
932, 211500
933, 168375
934, 185000
935, 190708
936, 206209
937, 183333
938, 176583
939, 171708
940, 180708
941, 182000
942, 173084
943, 173000
944, 173458
945, 177250
946, 180292
947, 187583
948, 180125
949, 199458
950, 184500
951, 172666
952, 171500
953, 171542
954, 200542
955, 175083
956, 173792
957, 169667
958, 179459
959, 169000
960, 174125
961, 171000
962, 192750
963, 181958
964, 164625
965, 176250
966, 174541
967, 172583
968, 169709
969, 181459
970, 172625
971, 183417
972, 171042
973, 174875
974, 171208
975, 174125
976, 172209
977, 175041
978, 169500
979, 174083
980, 197334
981, 173333
982, 178791
983, 173500
984, 232291
985, 179292
986, 182583
987, 168083
988, 183000
989, 203834
990, 174250
991, 172334
992, 193833
993, 173958
994, 182000
995, 186750
996, 166166
997, 187042
998, 185084
999, 169791
1000, 184917
1001, 178875
1002, 171625
1003, 174750
1004, 172458
1005, 175083
1006, 183541
1007, 171500
1008, 175917
1009, 171000
1010, 182458
1011, 172500
1012, 177083
1013, 169250
1014, 178750
1015, 175333
1016, 174333
1017, 171542
1018, 170209
1019, 174125
1020, 170958
1021, 170667
1022, 173875
1023, 179417
1024, 202000
1025, 214333
1026, 222958
1027, 239208
1028, 204417
1029, 230584
1030, 227708
1031, 192083
1032, 180000
1033, 173500
1034, 174667
1035, 166459
1036, 178708
1037, 172500
1038, 172000
1039, 179500
1040, 173084
1041, 182125
1042, 182667
1043, 166625
1044, 177709
1045, 172917
1046, 180333
1047, 175125
1048, 170542
1049, 183542
1050, 182708
1051, 178667
1052, 178666
1053, 180791
1054, 177000
1055, 173167
1056, 170291
1057, 173792
1058, 187250
1059, 179541
1060, 170042
1061, 171958
1062, 180042
1063, 178292
1064, 168167
1065, 171500
1066, 198917
1067, 172167
1068, 177042
1069, 172042
1070, 175250
1071, 168209
1072, 174209
1073, 176958
1074, 172959
1075, 180791
1076, 182917
1077, 176042
1078, 176375
1079, 178459
1080, 180458
1081, 181833
1082, 171666
1083, 204208
1084, 174916
1085, 184209
1086, 174750
1087, 177959
1088, 173791
1089, 171958
1090, 172250
1091, 172958
1092, 195958
1093, 190000
1094, 232541
1095, 188792
1096, 196875
1097, 173959
1098, 192209
1099, 184708
1100, 172458
1101, 190959
1102, 209458
1103, 171750
1104, 251125
1105, 239167
1106, 240125
1107, 230000
1108, 249417
1109, 223333
1110, 176584
1111, 173250
1112, 177625
1113, 174750
1114, 176792
1115, 171875
1116, 177792
1117, 194125
1118, 216125
1119, 209667
1120, 198750
1121, 182792
1122, 179084
1123, 173375
1124, 173083
1125, 174125
1126, 179000
1127, 179041
1128, 175834
1129, 174500
1130, 173583
1131, 179750
1132, 171584
1133, 184834
1134, 211166
1135, 209959
1136, 198125
1137, 209333
1138, 180958
1139, 174208
1140, 171000
1141, 170584
1142, 173417
1143, 173916
1144, 186834
1145, 177750
1146, 179666
1147, 171708
1148, 179167
1149, 168042
1150, 193792
1151, 206292
1152, 200625
1153, 203125
1154, 195417
1155, 184000
1156, 174667
1157, 176917
1158, 173708
1159, 167500
1160, 172167
1161, 187291
1162, 173625
1163, 180041
1164, 172250
1165, 176250
1166, 178250
1167, 179833
1168, 212000
1169, 197375
1170, 208875
1171, 200375
1172, 172833
1173, 174458
1174, 177416
1175, 174666
1176, 174959
1177, 173791
1178, 184458
1179, 173500
1180, 172292
1181, 174541
1182, 175417
1183, 165667
1184, 187458
1185, 170708
1186, 170875
1187, 186042
1188, 177458
1189, 180583
1190, 173834
1191, 180709
1192, 180000
1193, 170750
1194, 203042
1195, 204708
1196, 212292
1197, 206417
1198, 173834
1199, 169083
1200, 178292
1201, 177292
1202, 172292
1203, 168250
1204, 177209
1205, 167084
1206, 171875
1207, 180792
1208, 174750
1209, 174584
1210, 171250
1211, 198458
1212, 201125
1213, 216875
1214, 201625
1215, 178667
1216, 173709
1217, 175959
1218, 176667
1219, 173833
1220, 177666
1221, 176625
1222, 180750
1223, 180917
1224, 172500
1225, 176667
1226, 175250
1227, 174667
1228, 208042
1229, 202000
1230, 205459
1231, 202834
1232, 179208
1233, 172125
1234, 168958
1235, 179584
1236, 175500
1237, 173000
1238, 176708
1239, 181417
1240, 172542
1241, 170041
1242, 167500
1243, 179541
1244, 187167
1245, 211083
1246, 206917
1247, 200959
1248, 204125
1249, 175583
1250, 175125
1251, 175750
1252, 171250
1253, 172875
1254, 169041
1255, 175666
1256, 180584
1257, 178709
1258, 174792
1259, 179375
1260, 168417
1261, 174750
1262, 201375
1263, 196875
1264, 199834
1265, 208709
1266, 175792
1267, 176250
1268, 169875
1269, 171375
1270, 168542
1271, 171416
1272, 180125
1273, 173833
1274, 171500
1275, 177708
1276, 170166
1277, 176209
1278, 181375
1279, 202833
1280, 210375
1281, 206250
1282, 219916
1283, 186833
1284, 178875
1285, 177166
1286, 188083
1287, 172666
1288, 180167
1289, 170833
1290, 175750
1291, 184167
1292, 179958
