index, time in ns
533, 8291
534, 7500
535, 7625
536, 7333
537, 7500
538, 7958
539, 7750
540, 7583
541, 7542
542, 7417
543, 7375
544, 7458
545, 7291
546, 7375
547, 7458
548, 7584
549, 7583
550, 7500
551, 7292
552, 7459
553, 8083
554, 7250
555, 7375
556, 7625
557, 7292
558, 7209
559, 7541
560, 7583
561, 7459
562, 8083
563, 7417
564, 7584
565, 8209
566, 7250
567, 7291
568, 8125
569, 7459
570, 7875
571, 7541
572, 7625
573, 7458
574, 7291
575, 8208
576, 7291
577, 8041
578, 7291
579, 7375
580, 7834
581, 7166
582, 7417
583, 7667
584, 7750
585, 9250
586, 9083
587, 8417
588, 8458
589, 7875
590, 7792
591, 8000
592, 7583
593, 7417
594, 8500
595, 7750
596, 7834
597, 7750
598, 7541
599, 7584
600, 7500
601, 7334
602, 7541
603, 7541
604, 7625
605, 7750
606, 7625
607, 7625
608, 7334
609, 11125
610, 8083
611, 44833
612, 7959
613, 8000
614, 7542
615, 9292
616, 7458
617, 7625
618, 7500
619, 7333
620, 7458
621, 7541
622, 7458
623, 7750
624, 7458
625, 7625
626, 7459
627, 7625
628, 7667
629, 7375
630, 7459
631, 7583
632, 7417
633, 7417
634, 7500
635, 7542
636, 7459
637, 7541
638, 7584
639, 7375
640, 7709
641, 7625
642, 7667
643, 7625
644, 7666
645, 7791
646, 7500
647, 7417
648, 7500
649, 7500
650, 7375
651, 7292
652, 7458
653, 7625
654, 7958
655, 7417
656, 7291
657, 7375
658, 7417
659, 7417
660, 7375
661, 7750
662, 7708
663, 7458
664, 7791
665, 7667
666, 7750
667, 7542
668, 7625
669, 8000
670, 7667
671, 7916
672, 7792
673, 7875
674, 7500
675, 7333
676, 7542
677, 7792
678, 7750
679, 7875
680, 7625
681, 7541
682, 7500
683, 89583
684, 8542
685, 8500
686, 8166
687, 8208
688, 8125
689, 8084
690, 9167
691, 10166
692, 7916
693, 7917
694, 7500
695, 7666
696, 9792
697, 8917
698, 7875
699, 7375
700, 7250
701, 19375
702, 7125
703, 7708
704, 7167
705, 7750
706, 8375
707, 8875
708, 8208
709, 7333
710, 7666
711, 21667
712, 7459
713, 7834
714, 7583
715, 7459
716, 8125
717, 8833
718, 8417
719, 7666
720, 7875
721, 7208
722, 7833
723, 7041
724, 7125
725, 7125
726, 7125
727, 7083
728, 7208
729, 6959
730, 7041
731, 7250
732, 7292
733, 7125
734, 7000
735, 6916
736, 7000
737, 7125
738, 7042
739, 7000
740, 7084
741, 7125
742, 7042
743, 7125
744, 7000
745, 7000
746, 6959
747, 6958
748, 6958
749, 7083
750, 6875
751, 7250
752, 7834
753, 7000
754, 7167
755, 7083
756, 7875
757, 7000
758, 7084
759, 9167
760, 9458
761, 7625
762, 7333
763, 7333
764, 8875
765, 7209
766, 7417
767, 7541
768, 8000
769, 7458
770, 7333
771, 7417
772, 7250
773, 7791
774, 7167
775, 7291
776, 7292
777, 7292
778, 7334
779, 15500
780, 7500
781, 7541
782, 7458
783, 8083
784, 7083
785, 7167
786, 7167
787, 7375
788, 7167
789, 7042
790, 7250
791, 7208
792, 7542
793, 8250
794, 7208
795, 7125
796, 7417
797, 8541
798, 7334
799, 7208
800, 7334
801, 8375
802, 7500
803, 7292
804, 7208
805, 8125
806, 7333
807, 7125
808, 7458
809, 7875
810, 7500
811, 42917
812, 7875
813, 8750
814, 7500
815, 7417
816, 7333
817, 7125
818, 7542
819, 7417
820, 7375
821, 7250
822, 7500
823, 7334
824, 7208
825, 7292
826, 7459
827, 7083
828, 7125
829, 7417
830, 7292
831, 7167
832, 7334
833, 7292
834, 7375
835, 7042
836, 7291
837, 7334
838, 8041
839, 7208
840, 7167
841, 7583
842, 8334
843, 7208
844, 7208
845, 7334
846, 8709
847, 7292
848, 7292
849, 7166
850, 8166
851, 7417
852, 7250
853, 7083
854, 8167
855, 117750
856, 47166
857, 7708
858, 7375
859, 7416
860, 7084
861, 7209
862, 7250
863, 7167
864, 7167
865, 7166
866, 7334
867, 7500
868, 7167
869, 7250
870, 7292
871, 7417
872, 7375
873, 7041
874, 7375
875, 7375
876, 7167
877, 7041
878, 8042
879, 7334
880, 7083
881, 7042
882, 7334
883, 8584
884, 7125
885, 7459
886, 7292
887, 7916
888, 7250
889, 7292
890, 7041
891, 7875
892, 7417
893, 7292
894, 7333
895, 9000
896, 7250
897, 7750
898, 7250
899, 7208
900, 6958
901, 7375
902, 7208
903, 7209
904, 7250
905, 7167
906, 7416
907, 7375
908, 7333
909, 7125
910, 7291
911, 7250
912, 7375
913, 7417
914, 7291
915, 7292
916, 7292
917, 7292
918, 7292
919, 7209
920, 7292
921, 7209
922, 7250
923, 9375
924, 9667
925, 7792
926, 7833
927, 7625
928, 9625
929, 7375
930, 7458
931, 7375
932, 8208
933, 7416
934, 7208
935, 7125
936, 8416
937, 26709
938, 7542
939, 7541
940, 8167
941, 7250
942, 7208
943, 41542
944, 7583
945, 7583
946, 7375
947, 7250
948, 7250
949, 7208
950, 7084
951, 7250
952, 7292
953, 7292
954, 7042
955, 7167
956, 7292
957, 7417
958, 7292
959, 7250
960, 7417
961, 7291
962, 7541
963, 7584
964, 7292
965, 7541
966, 7750
967, 7666
968, 7500
969, 8708
970, 7667
971, 7500
972, 7959
973, 9292
974, 8667
975, 8084
976, 8000
977, 8750
978, 7250
979, 7291
980, 7292
981, 8042
982, 7250
983, 7375
984, 7250
985, 7250
986, 7333
987, 7125
988, 7291
989, 7084
990, 7250
991, 6958
992, 7167
993, 7375
994, 7125
995, 7208
996, 7458
997, 7209
998, 7417
999, 7208
1000, 7292
1001, 7417
1002, 7417
1003, 7209
1004, 7166
1005, 7500
1006, 7250
1007, 7125
1008, 7250
1009, 7208
1010, 9083
1011, 7250
1012, 7041
1013, 7125
1014, 8000
1015, 6917
1016, 7166
1017, 7375
1018, 7917
1019, 25500
1020, 7708
1021, 7292
1022, 8291
1023, 7166
1024, 7334
1025, 7125
1026, 8792
1027, 7250
1028, 7208
1029, 7042
1030, 7250
1031, 7250
1032, 7375
1033, 7167
1034, 7334
1035, 7375
1036, 7417
1037, 7125
1038, 7083
1039, 7250
1040, 6917
1041, 7125
1042, 7166
1043, 7125
1044, 7250
1045, 7208
1046, 7334
1047, 7208
1048, 7041
1049, 7250
1050, 7125
1051, 8000
1052, 7458
1053, 7291
1054, 7375
1055, 8000
1056, 7250
1057, 7333
1058, 7167
1059, 8416
1060, 7042
1061, 7333
1062, 7083
1063, 8416
1064, 7291
1065, 7125
1066, 7167
1067, 8416
1068, 7041
1069, 7083
1070, 7292
1071, 7041
1072, 7416
1073, 7167
1074, 7416
1075, 7292
1076, 7417
1077, 7125
1078, 7083
1079, 7250
1080, 7417
1081, 7125
1082, 7042
1083, 7292
1084, 7334
1085, 7167
1086, 7042
1087, 7209
1088, 7291
1089, 6958
1090, 7167
1091, 7250
1092, 7417
1093, 7167
1094, 7125
1095, 7291
1096, 7917
1097, 7375
1098, 7208
1099, 7208
1100, 8250
1101, 24584
1102, 7334
1103, 7208
1104, 8333
1105, 7250
1106, 7250
1107, 7584
1108, 9000
1109, 7125
1110, 7375
1111, 7083
1112, 7458
1113, 7375
1114, 7208
1115, 7042
1116, 7084
1117, 7458
1118, 7459
1119, 7166
1120, 7167
1121, 7209
1122, 7250
1123, 7458
1124, 138916
1125, 115500
1126, 80667
1127, 8084
1128, 7916
1129, 7875
1130, 7583
1131, 115375
1132, 270625
1133, 291500
1134, 114000
1135, 7334
1136, 7125
1137, 7084
1138, 7000
1139, 7000
1140, 8708
1141, 18792
1142, 7292
1143, 7167
1144, 7000
1145, 6958
1146, 7958
1147, 7125
1148, 7042
1149, 6833
1150, 7209
1151, 7125
1152, 6708
1153, 7000
1154, 6959
1155, 6792
1156, 6667
1157, 6958
1158, 7042
1159, 7125
1160, 6791
1161, 6959
1162, 7000
1163, 6833
1164, 7042
1165, 6792
1166, 6875
1167, 6958
1168, 7000
1169, 8166
1170, 6792
1171, 6833
1172, 6875
1173, 8291
1174, 6958
1175, 6875
1176, 7125
1177, 7750
1178, 6959
1179, 7000
1180, 6750
1181, 7833
1182, 33500
1183, 7375
1184, 7167
1185, 6834
1186, 6792
1187, 6917
1188, 6875
1189, 6875
1190, 7041
1191, 7000
1192, 6917
1193, 6750
1194, 7000
1195, 6750
1196, 7125
1197, 6959
1198, 6916
1199, 7000
1200, 6959
1201, 6792
1202, 6959
1203, 6791
1204, 7084
1205, 6875
1206, 6708
1207, 7042
1208, 6834
1209, 6958
1210, 7625
1211, 7125
1212, 7125
1213, 6833
1214, 7625
1215, 6958
1216, 6875
1217, 7000
1218, 7500
1219, 6792
1220, 6958
1221, 6958
1222, 8292
1223, 6792
1224, 6917
1225, 6791
1226, 7834
1227, 6834
1228, 6667
1229, 7083
1230, 6875
1231, 6833
1232, 6958
1233, 6833
1234, 6708
1235, 7042
1236, 6750
1237, 6792
1238, 6875
1239, 7084
1240, 6917
1241, 7167
1242, 6875
1243, 7000
1244, 6667
1245, 6834
1246, 7000
1247, 6875
1248, 6834
1249, 6875
1250, 6917
1251, 8250
1252, 6709
1253, 6875
1254, 6875
1255, 11667
1256, 6917
1257, 6875
1258, 6875
1259, 7833
1260, 6792
1261, 6916
1262, 6708
1263, 7709
1264, 20709
1265, 23709
1266, 10125
1267, 14292
1268, 9250
1269, 7958
1270, 7333
1271, 7458
1272, 7417
1273, 7166
1274, 7458
1275, 7542
1276, 7583
1277, 7542
1278, 7542
1279, 8167
1280, 130708
1281, 8333
1282, 104542
1283, 7750
1284, 7792
1285, 101125
1286, 7875
1287, 7542
1288, 89500
1289, 7875
1290, 7750
1291, 91250
1292, 7709
1293, 7625
1294, 94792
1295, 7541
1296, 9042
1297, 92500
1298, 8042
1299, 7583
1300, 465583
1301, 8750
1302, 8084
1303, 7708
1304, 10708
1305, 8000
1306, 7791
1307, 91375
1308, 8708
1309, 216875
1310, 8042
1311, 7375
1312, 7125
1313, 7250
1314, 7209
1315, 7292
1316, 6958
1317, 7250
1318, 7166
1319, 7208
1320, 7083
1321, 9334
1322, 7334
1323, 7375
1324, 7292
1325, 8041
1326, 7208
1327, 7125
1328, 7292
1329, 7209
1330, 7167
1331, 7291
1332, 7042
1333, 7209
1334, 7209
1335, 7292
1336, 7125
1337, 7208
1338, 7291
1339, 7208
1340, 7083
1341, 7166
1342, 8250
1343, 7209
1344, 7209
1345, 7166
1346, 43250
1347, 7167
1348, 7000
1349, 7125
1350, 7166
1351, 7125
1352, 7334
1353, 7084
1354, 7167
1355, 7041
1356, 7125
1357, 7042
1358, 6958
1359, 8125
1360, 7083
1361, 7000
1362, 7125
1363, 7625
1364, 7000
1365, 7208
1366, 7000
1367, 6875
1368, 7417
1369, 7167
1370, 6958
1371, 7084
1372, 7125
1373, 7167
1374, 7083
1375, 7000
1376, 8083
1377, 7000
1378, 6916
1379, 7125
1380, 8167
1381, 7083
1382, 6917
1383, 7000
1384, 7083
1385, 6833
1386, 7084
1387, 7000
1388, 7208
1389, 7167
1390, 7083
1391, 7125
1392, 7083
1393, 7041
1394, 7000
1395, 7208
1396, 6791
1397, 8292
1398, 7208
1399, 7125
1400, 7000
1401, 7708
1402, 7125
1403, 6875
1404, 7000
1405, 6917
1406, 7041
1407, 7166
1408, 7125
1409, 7083
1410, 7000
1411, 7042
1412, 7166
1413, 7250
1414, 8458
1415, 7125
1416, 7083
1417, 7083
1418, 7792
1419, 7167
1420, 6958
1421, 7167
1422, 6958
1423, 7166
1424, 7166
1425, 6917
1426, 7167
1427, 7208
1428, 29250
1429, 7416
1430, 7333
1431, 7958
1432, 6958
1433, 7125
1434, 7042
1435, 7709
1436, 7042
1437, 6875
1438, 6958
1439, 7292
1440, 7167
1441, 7000
1442, 7000
1443, 7000
1444, 7209
1445, 7166
1446, 7250
1447, 6959
1448, 7208
1449, 7000
1450, 7042
1451, 7542
1452, 8084
1453, 7625
1454, 7458
1455, 7167
1456, 9042
1457, 7291
1458, 7708
1459, 8875
1460, 7250
1461, 7333
1462, 7292
1463, 7125
1464, 7458
1465, 7416
1466, 6833
1467, 6959
1468, 7125
1469, 7708
1470, 6959
1471, 7042
1472, 7000
1473, 8291
1474, 7166
1475, 7042
1476, 7250
1477, 7208
1478, 7084
1479, 7000
1480, 7000
1481, 7083
1482, 6958
1483, 7167
1484, 7125
1485, 6916
1486, 7667
1487, 6875
1488, 6958
1489, 6917
1490, 8500
1491, 6958
1492, 7125
1493, 7167
1494, 7166
1495, 7125
1496, 7166
1497, 7084
1498, 7083
1499, 6917
1500, 7083
1501, 6958
1502, 7042
1503, 7000
1504, 7042
1505, 7084
1506, 7000
1507, 9041
1508, 7041
1509, 7333
1510, 24667
1511, 8458
1512, 7375
1513, 7375
1514, 7500
1515, 7417
1516, 7625
1517, 7208
1518, 7750
1519, 8042
1520, 8500
1521, 7959
1522, 7584
1523, 8041
1524, 9125
1525, 7042
1526, 7083
1527, 7292
1528, 7708
1529, 7208
1530, 7167
1531, 7125
1532, 7042
1533, 7000
1534, 7125
1535, 7041
1536, 7042
1537, 7167
1538, 7000
1539, 7042
1540, 6875
1541, 8375
1542, 7041
1543, 6917
1544, 7083
1545, 7667
1546, 6833
1547, 7125
1548, 7083
1549, 7000
1550, 7083
1551, 6959
1552, 7208
1553, 7292
1554, 6959
1555, 7167
1556, 7250
1557, 7000
1558, 7125
1559, 6917
1560, 6875
1561, 7083
1562, 7875
1563, 7125
1564, 7167
1565, 7250
1566, 7958
1567, 7417
1568, 9000
1569, 7333
1570, 7333
1571, 7208
1572, 7083
1573, 7542
1574, 7084
1575, 7250
1576, 7458
1577, 7583
1578, 7042
1579, 7917
1580, 7042
1581, 6916
1582, 7333
1583, 8167
1584, 6917
1585, 7000
1586, 7083
1587, 7208
1588, 7292
1589, 6958
1590, 7250
1591, 7084
1592, 29875
1593, 7167
1594, 6917
1595, 7250
1596, 8375
1597, 7000
1598, 7500
1599, 7292
1600, 8084
1601, 8833
1602, 8750
1603, 8958
1604, 9208
1605, 7625
1606, 6834
1607, 6916
1608, 6750
1609, 7167
1610, 6917
1611, 7125
1612, 7000
1613, 7167
1614, 6833
1615, 6625
1616, 7042
1617, 7875
1618, 6917
1619, 6917
1620, 6791
1621, 7459
1622, 7084
1623, 6833
1624, 6792
1625, 6791
1626, 6833
1627, 7042
1628, 6959
1629, 7084
1630, 6917
1631, 7000
1632, 7125
1633, 6958
1634, 8292
1635, 6791
1636, 6750
1637, 6917
1638, 7709
1639, 6833
1640, 6792
1641, 6625
1642, 6833
1643, 6958
1644, 6708
1645, 7000
1646, 6834
1647, 6833
1648, 6833
1649, 8000
1650, 12375
1651, 8958
1652, 6709
1653, 6833
1654, 7167
1655, 8167
1656, 7167
1657, 7666
1658, 7958
1659, 8709
1660, 7458
1661, 7042
1662, 7000
1663, 7042
1664, 6833
1665, 7291
1666, 7292
1667, 6917
1668, 6792
1669, 8667
1670, 7750
1671, 7583
1672, 7792
1673, 6709
1674, 23750
1675, 7000
1676, 6792
1677, 7000
1678, 6917
1679, 7041
1680, 6792
1681, 7209
1682, 6958
1683, 7125
1684, 7167
1685, 7167
1686, 6958
1687, 7041
1688, 7125
1689, 7083
1690, 7042
1691, 7000
1692, 7208
1693, 6875
1694, 7000
1695, 6625
1696, 6916
1697, 7000
1698, 6958
1699, 6875
1700, 6958
1701, 6750
1702, 6708
1703, 6625
1704, 6917
1705, 6834
1706, 6750
1707, 7000
1708, 6958
1709, 6833
1710, 6709
1711, 6875
1712, 6833
1713, 6792
1714, 18709
1715, 6750
1716, 7250
1717, 6792
1718, 6917
1719, 7750
1720, 8416
1721, 7625
1722, 7000
1723, 7041
1724, 7500
1725, 7333
1726, 7333
1727, 8541
1728, 8750
1729, 8833
1730, 9167
1731, 8583
1732, 6875
1733, 6917
1734, 7084
1735, 6958
1736, 6750
1737, 6708
1738, 6792
1739, 6917
1740, 6791
1741, 7041
1742, 7000
1743, 6875
1744, 6667
1745, 7000
1746, 6958
1747, 6750
1748, 6833
1749, 6875
1750, 6791
1751, 6958
1752, 6667
1753, 6958
1754, 6750
1755, 6667
1756, 23792
1757, 7000
1758, 6959
1759, 6875
1760, 6709
1761, 6916
1762, 6833
1763, 6959
1764, 6875
1765, 6834
1766, 6709
1767, 6833
1768, 6709
1769, 7041
1770, 6833
1771, 7000
1772, 7000
1773, 6834
1774, 6916
1775, 6833
1776, 6958
1777, 6709
1778, 6833
1779, 6875
1780, 6875
1781, 6833
1782, 6666
1783, 6750
1784, 7042
1785, 6708
1786, 6709
1787, 6750
1788, 6833
1789, 6959
1790, 6750
1791, 6792
1792, 6667
1793, 6833
1794, 6959
1795, 6750
1796, 6541
1797, 6792
1798, 6916
1799, 6750
1800, 6875
1801, 6792
1802, 7417
1803, 6875
1804, 7875
1805, 7375
1806, 7166
1807, 7375
1808, 7500
1809, 7000
1810, 7041
1811, 7000
1812, 7167
1813, 7208
1814, 7042
1815, 6958
1816, 7666
1817, 7250
1818, 7125
1819, 7250
1820, 7250
1821, 7416
1822, 7083
1823, 7042
1824, 7292
1825, 7000
1826, 7125
1827, 7125
1828, 7000
1829, 7084
1830, 7042
1831, 7000
1832, 6959
1833, 7125
1834, 6833
1835, 6958
1836, 7167
1837, 7041
1838, 24000
1839, 7167
1840, 6917
1841, 7041
1842, 7125
1843, 6875
1844, 7000
1845, 7083
1846, 7125
1847, 7041
1848, 6958
1849, 6916
1850, 7083
1851, 6958
1852, 7000
1853, 7042
1854, 6875
1855, 7000
1856, 7084
1857, 7084
1858, 6917
1859, 7583
1860, 7084
1861, 7292
1862, 7458
1863, 7292
1864, 7542
1865, 7375
1866, 7417
1867, 10250
1868, 7792
1869, 8000
1870, 7000
1871, 7042
1872, 7208
1873, 7791
1874, 7166
1875, 7292
1876, 9041
1877, 7500
1878, 7250
1879, 8000
1880, 7459
1881, 7459
1882, 8000
1883, 7250
1884, 7000
1885, 7250
1886, 8000
1887, 7542
1888, 7333
1889, 7709
1890, 7958
1891, 7250
1892, 7334
1893, 7250
1894, 67167
1895, 599084
1896, 52125
1897, 7459
1898, 7125
1899, 7459
1900, 7125
1901, 7000
1902, 6542
1903, 6166
1904, 6166
1905, 5958
1906, 6125
1907, 6167
1908, 6042
1909, 6083
1910, 6083
1911, 5958
1912, 5917
1913, 6083
1914, 5958
1915, 6125
1916, 6084
1917, 6083
1918, 6250
1919, 6166
1920, 5833
1921, 6125
1922, 6042
1923, 6000
1924, 5917
1925, 5917
1926, 5875
1927, 6083
1928, 6083
1929, 6125
1930, 6125
1931, 6125
1932, 6167
1933, 6291
1934, 6542
1935, 6167
1936, 6708
1937, 6292
1938, 6333
1939, 6500
1940, 6375
1941, 6750
1942, 6042
1943, 6042
1944, 6250
1945, 6125
1946, 5958
1947, 6250
1948, 6083
1949, 6209
1950, 6250
1951, 6250
1952, 6125
1953, 6291
1954, 6000
1955, 6333
1956, 6250
1957, 6166
1958, 6292
1959, 6208
1960, 6125
1961, 6291
1962, 6166
1963, 6250
1964, 6167
1965, 6125
1966, 6334
1967, 6167
1968, 6208
1969, 6041
1970, 6250
1971, 6250
1972, 6083
1973, 6167
1974, 5958
1975, 6250
1976, 6167
1977, 6125
1978, 6167
1979, 6167
1980, 6000
1981, 6375
1982, 6250
1983, 6250
1984, 6208
1985, 6333
1986, 6166
1987, 6250
1988, 6166
1989, 6166
1990, 6458
1991, 6084
1992, 6083
1993, 6166
1994, 6042
1995, 6209
1996, 6208
1997, 6334
1998, 6167
1999, 6084
2000, 6375
2001, 6292
2002, 6333
2003, 6125
2004, 6042
2005, 6208
2006, 6333
2007, 6209
2008, 6000
2009, 6125
2010, 6000
2011, 6417
2012, 6250
2013, 6041
2014, 6333
2015, 6167
2016, 6042
2017, 6292
2018, 6084
2019, 6375
2020, 6125
2021, 5959
2022, 6125
2023, 6458
2024, 6167
2025, 6167
2026, 6250
2027, 6167
2028, 6625
2029, 6459
2030, 6625
2031, 6334
2032, 6917
2033, 6750
